series_id,week,promo_state,sales_units
14,30,End,230.3
14,31,End,199.6
14,32,End,204.5
14,33,End,189.4
14,34,End,177.9
14,35,End,182.0
14,36,End,227.1
14,37,End,197.3
14,38,End,193.5
14,39,End,234.0
14,40,End,194.5
14,41,End,191.7
14,42,End,193.5
14,43,End,191.0
14,44,End,194.1
14,45,End,137.7
14,46,End,203.3
14,47,End,214.7
14,48,End,228.4
14,49,End,179.3
14,50,End,207.2
14,51,End,179.3
14,52,End,202.1
14,53,End,196.6
14,54,End,176.4
14,55,End,232.4
14,56,End,190.2
14,57,End,196.3
14,58,End,192.9
14,59,End,200.6
14,60,End,174.7
14,61,End,237.1
14,62,End,221.2
14,63,End,192.0
14,64,End,172.3
14,65,End,183.2
14,66,End,198.7
14,67,End,170.6
14,68,End,207.6
14,69,End,203.5
14,70,End,193.6
14,71,End,181.9
14,72,End,200.1
14,73,End,147.3
14,74,End,219.2
14,75,End,214.5
14,76,End,201.6
14,77,End,183.5
14,78,End,160.4
14,79,End,211.9
14,80,End,225.6
14,81,End,205.5
14,82,End,185.4
14,83,End,185.1
14,84,End,196.2
14,85,End,188.9
14,86,End,217.1
14,87,End,193.7
14,88,End,193.7
14,89,End,212.5
14,90,End,208.8
14,91,End,195.8
14,92,End,209.1
14,93,End,233.9
14,94,End,196.3
14,95,End,174.2
14,96,End,216.7
14,97,End,216.1
14,98,End,195.6
14,99,End,193.4
14,100,End,203.6
14,101,End,205.2
14,102,End,196.1
14,103,End,173.3
14,104,End,192.1
15,1,Feature,263.8
15,2,TPR,246.8
15,3,TPR,244.7
15,4,TPR,204.7
15,5,TPR,233.9
15,6,End,190.5
15,7,End,218.1
15,8,End,180.4
15,9,End,205.5
15,10,End,206.6
15,11,End,189.3
15,12,End,190.7
15,13,End,226.5
15,14,End,187.0
15,15,End,223.3
15,16,End,136.3
15,17,End,177.2
15,18,End,197.8
15,19,End,162.9
15,20,End,207.1
15,21,End,240.5
15,22,End,209.2
15,23,End,226.9
15,24,End,170.3
15,25,End,179.3
15,26,End,236.9
15,27,End,166.7
15,28,End,170.6
15,29,End,184.9
15,30,End,196.6
15,31,End,177.8
15,32,End,200.0
15,33,End,201.7
15,34,End,194.4
15,35,End,208.5
15,36,End,199.0
15,37,End,179.1
15,38,End,188.3
15,39,End,178.2
15,40,End,226.9
15,41,End,214.0
15,42,End,213.0
15,43,End,166.5
15,44,End,191.9
15,45,End,198.8
15,46,End,195.5
15,47,End,205.5
15,48,End,190.2
15,49,End,227.9
15,50,End,144.7
15,51,End,185.6
15,52,End,235.6
15,53,End,223.7
15,54,End,207.6
15,55,End,219.7
15,56,End,197.6
15,57,End,193.8
15,58,End,195.6
15,59,End,175.3
15,60,End,212.0
15,61,End,216.2
15,62,End,201.8
15,63,End,178.3
15,64,End,179.2
15,65,End,231.8
15,66,End,209.0
15,67,End,220.4
15,68,End,167.8
15,69,End,216.7
15,70,End,200.6
15,71,End,197.3
15,72,End,185.4
15,73,End,255.3
15,74,End,199.2
15,75,End,195.5
15,76,End,205.7
15,77,End,214.1
15,78,End,197.4
15,79,End,204.8
15,80,End,216.5
15,81,End,201.7
15,82,End,206.4
15,83,End,203.0
15,84,End,213.0
15,85,End,208.3
15,86,End,183.3
15,87,End,195.3
15,88,End,200.4
15,89,End,191.6
15,90,End,206.1
15,91,End,241.7
15,92,End,204.4
15,93,End,194.5
15,94,End,192.8
15,95,End,175.2
15,96,End,166.2
15,97,End,231.4
15,98,End,219.2
15,99,End,197.1
15,100,End,182.3
15,101,End,193.7
15,102,End,191.8
15,103,End,192.5
15,104,End,220.3
16,1,Feature,272.6
16,2,Display,229.4
16,3,TPR,215.3
16,4,Display,247.6
16,5,Feature,254.3
16,6,F+D,342.4
16,7,Feature,253.2
16,8,F+D,319.7
16,9,F+D,334.6
16,10,Feature,241.0
16,11,End,178.4
16,12,End,251.3
16,13,End,195.6
16,14,End,198.2
16,15,End,205.5
16,16,End,232.2
16,17,End,214.3
16,18,End,213.2
16,19,End,204.2
16,20,End,188.7
16,21,End,202.8
16,22,End,193.2
16,23,End,171.9
16,24,End,150.3
16,25,End,225.5
16,26,End,221.6
16,27,End,213.0
16,28,End,211.1
16,29,End,204.7
16,30,End,178.4
16,31,End,176.4
16,32,End,185.9
16,33,End,187.2
16,34,End,183.2
16,35,End,173.2
16,36,End,211.6
16,37,End,210.7
16,38,End,230.9
16,39,End,233.5
16,40,End,187.2
16,41,End,211.0
16,42,End,198.3
16,43,End,206.2
16,44,End,240.2
16,45,End,233.5
16,46,End,210.1
16,47,End,220.5
16,48,End,212.7
16,49,End,196.6
16,50,End,195.6
16,51,End,185.4
16,52,End,230.4
16,53,End,181.2
16,54,End,191.3
16,55,End,196.0
16,56,End,182.6
16,57,End,231.1
16,58,End,210.7
16,59,End,154.9
16,60,End,179.9
16,61,End,217.4
16,62,End,189.3
16,63,End,203.3
16,64,End,205.1
16,65,End,203.3
16,66,End,186.7
16,67,End,199.4
16,68,End,202.0
16,69,End,183.3
16,70,End,206.8
16,71,End,202.1
16,72,End,206.5
16,73,End,214.4
16,74,End,197.9
16,75,End,179.4
16,76,End,218.3
16,77,End,210.2
16,78,End,179.0
16,79,End,178.5
16,80,End,208.0
16,81,End,213.0
16,82,End,167.8
16,83,End,193.5
16,84,End,189.0
16,85,End,195.9
16,86,End,211.0
16,87,End,236.1
16,88,End,183.6
16,89,End,231.9
16,90,End,222.0
16,91,End,245.7
16,92,End,202.4
16,93,End,206.9
16,94,End,221.4
16,95,End,209.2
16,96,End,236.5
16,97,End,210.3
16,98,End,222.3
16,99,End,212.1
16,100,End,186.6
16,101,End,218.8
16,102,End,191.6
16,103,End,202.5
16,104,End,199.1
17,1,Feature,275.5
17,2,Feature,232.9
17,3,TPR,252.5
17,4,Feature,292.9
17,5,Display,257.8
17,6,End,192.8
17,7,End,213.7
17,8,End,240.3
17,9,End,191.5
17,10,End,250.2
17,11,End,180.3
17,12,End,178.9
17,13,End,159.0
17,14,End,224.3
17,15,End,192.2
17,16,End,227.5
17,17,End,198.6
17,18,End,198.5
17,19,End,201.7
17,20,End,196.5
17,21,End,181.6
17,22,End,187.3
17,23,End,205.0
17,24,End,224.5
17,25,End,201.8
17,26,End,183.4
17,27,End,209.5
17,28,End,181.8
17,29,End,197.1
17,30,End,179.8
17,31,End,203.7
17,32,End,204.8
17,33,End,225.3
17,34,End,218.4
17,35,End,210.0
17,36,End,206.3
17,37,End,207.1
17,38,End,190.7
17,39,End,206.7
17,40,End,206.9
17,41,End,198.3
17,42,End,192.8
17,43,End,217.8
17,44,End,145.9
17,45,End,178.0
17,46,End,199.6
17,47,End,234.8
17,48,End,234.2
17,49,End,209.5
17,50,End,206.9
17,51,End,195.6
17,52,End,208.2
17,53,End,184.7
17,54,End,178.7
17,55,End,191.1
17,56,End,204.6
17,57,End,217.1
17,58,End,208.3
17,59,End,220.2
17,60,End,213.7
17,61,End,176.0
17,62,End,187.4
17,63,End,216.5
17,64,End,181.6
17,65,End,198.5
17,66,End,185.6
17,67,End,244.8
17,68,End,196.1
17,69,End,203.5
17,70,End,181.5
17,71,End,200.4
17,72,End,211.5
17,73,End,204.7
17,74,End,200.7
17,75,End,199.9
17,76,End,225.5
17,77,End,220.0
17,78,End,218.4
17,79,End,211.0
17,80,End,214.6
17,81,End,208.8
17,82,End,148.0
17,83,End,201.4
17,84,End,201.3
17,85,End,185.6
17,86,End,192.8
17,87,End,145.1
17,88,End,222.6
17,89,End,199.7
17,90,End,219.2
17,91,End,154.2
17,92,End,201.5
17,93,End,207.4
17,94,End,183.0
17,95,End,190.0
17,96,End,182.4
17,97,End,199.6
17,98,End,210.5
17,99,End,236.1
17,100,End,207.0
17,101,End,198.9
17,102,End,200.5
17,103,End,198.3
17,104,End,202.1
18,1,Feature,271.6
18,2,End,243.8
18,3,End,206.8
18,4,End,193.9
18,5,End,215.8
18,6,End,223.8
18,7,End,201.5
18,8,End,194.8
18,9,End,209.4
18,10,End,213.8
18,11,End,221.0
18,12,End,177.3
18,13,End,193.7
18,14,End,207.5
18,15,End,225.9
18,16,End,220.4
18,17,End,223.4
18,18,End,188.1
18,19,End,189.7
18,20,End,210.7
18,21,End,199.3
18,22,End,213.0
18,23,End,177.9
18,24,End,212.7
18,25,End,188.2
18,26,End,220.1
18,27,End,179.3
18,28,End,178.4
18,29,End,204.0
18,30,End,225.3
18,31,End,212.2
18,32,End,182.4
18,33,End,210.3
18,34,End,243.5
18,35,End,195.3
18,36,End,200.7
18,37,End,206.7
18,38,End,237.9
18,39,End,193.5
18,40,End,195.5
18,41,End,188.6
18,42,End,212.5
18,43,End,203.3
18,44,End,239.6
18,45,End,217.5
18,46,End,175.5
18,47,End,197.3
18,48,End,230.5
18,49,End,200.0
18,50,End,206.3
18,51,End,185.0
18,52,End,236.9
18,53,End,221.9
18,54,End,225.6
18,55,End,184.9
18,56,End,148.9
18,57,End,192.9
18,58,End,181.3
18,59,End,182.4
18,60,End,191.3
18,61,End,202.3
18,62,End,228.8
18,63,End,203.0
18,64,End,204.1
18,65,End,187.8
18,66,End,203.6
18,67,End,189.3
18,68,End,225.3
18,69,End,183.6
18,70,End,198.9
18,71,End,192.6
18,72,End,179.1
18,73,End,191.6
18,74,End,197.2
18,75,End,185.8
18,76,End,187.7
18,77,End,222.4
18,78,End,192.4
18,79,End,213.2
18,80,End,212.0
18,81,End,211.1
18,82,End,178.5
18,83,End,165.7
18,84,End,252.2
18,85,End,196.5
18,86,End,244.0
18,87,End,216.5
18,88,End,201.6
18,89,End,242.5
18,90,End,186.2
18,91,End,170.6
18,92,End,212.5
18,93,End,205.0
18,94,End,231.7
18,95,End,214.3
18,96,End,191.9
18,97,End,199.8
18,98,End,205.9
18,99,End,194.2
18,100,End,201.0
18,101,End,216.9
18,102,End,205.9
18,103,End,193.5
18,104,End,178.5
19,1,Feature,274.4
19,2,Feature,263.2
19,3,TPR,227.9
19,4,Display,255.1
19,5,End,205.0
19,6,End,170.7
19,7,End,169.0
19,8,End,205.3
19,9,End,200.0
19,10,End,179.7
19,11,End,202.2
19,12,End,176.2
19,13,End,231.1
19,14,End,181.3
19,15,End,210.5
19,16,End,197.0
19,17,End,210.5
19,18,End,226.8
19,19,End,231.2
19,20,End,225.1
19,21,End,218.2
19,22,End,183.2
19,23,End,220.1
19,24,End,179.5
19,25,End,203.6
19,26,End,191.7
19,27,End,239.6
19,28,End,238.3
19,29,End,179.4
19,30,End,190.3
19,31,End,187.1
19,32,End,201.2
19,33,End,211.0
19,34,End,216.9
19,35,End,175.9
19,36,End,207.5
19,37,End,218.8
19,38,End,193.0
19,39,End,209.2
19,40,End,199.0
19,41,End,208.3
19,42,End,186.0
19,43,End,203.7
19,44,End,209.4
19,45,End,200.8
19,46,End,214.3
19,47,End,190.4
19,48,End,199.0
19,49,End,194.6
19,50,End,206.2
19,51,End,164.8
19,52,End,223.0
19,53,End,195.6
19,54,End,175.6
19,55,End,193.1
19,56,End,231.0
19,57,End,195.8
19,58,End,195.2
19,59,End,197.5
19,60,End,211.2
19,61,End,226.2
19,62,End,219.0
19,63,End,215.8
19,64,End,196.2
19,65,End,199.9
19,66,End,186.5
19,67,End,184.8
19,68,End,175.0
19,69,End,184.7
19,70,End,226.5
19,71,End,204.9
19,72,End,201.4
19,73,End,186.4
19,74,End,197.6
19,75,End,183.5
19,76,End,170.4
19,77,End,209.0
19,78,End,209.2
19,79,End,224.7
19,80,End,176.5
19,81,End,214.5
19,82,End,206.3
19,83,End,224.9
19,84,End,171.1
19,85,End,189.4
19,86,End,178.2
19,87,End,195.6
19,88,End,204.1
19,89,End,214.9
19,90,End,208.8
19,91,End,206.6
19,92,End,208.1
19,93,End,181.9
19,94,End,199.0
19,95,End,221.1
19,96,End,172.2
19,97,End,168.5
19,98,End,211.4
19,99,End,178.9
19,100,End,175.4
19,101,End,195.1
19,102,End,195.3
19,103,End,211.7
19,104,End,163.2
20,1,Feature,287.7
20,2,End,203.9
20,3,End,181.0
20,4,End,230.0
20,5,End,242.5
20,6,End,205.0
20,7,End,187.6
20,8,End,183.3
20,9,End,218.3
20,10,End,214.2
20,11,End,208.4
20,12,End,210.7
20,13,End,183.6
20,14,End,215.8
20,15,End,212.5
20,16,End,191.5
20,17,End,201.7
20,18,End,212.3
20,19,End,210.8
20,20,End,187.2
20,21,End,246.2
20,22,End,197.3
20,23,End,197.2
20,24,End,224.5
20,25,End,240.5
20,26,End,199.5
20,27,End,174.2
20,28,End,216.8
20,29,End,158.9
20,30,End,195.4
20,31,End,165.4
20,32,End,201.6
20,33,End,219.7
20,34,End,170.5
20,35,End,162.5
20,36,End,211.9
20,37,End,170.7
20,38,End,187.3
20,39,End,176.6
20,40,End,205.7
20,41,End,223.8
20,42,End,207.2
20,43,End,209.7
20,44,End,185.8
20,45,End,227.8
20,46,End,190.9
20,47,End,211.6
20,48,End,212.4
20,49,End,234.4
20,50,End,219.3
20,51,End,180.9
20,52,End,237.6
20,53,End,207.0
20,54,End,275.6
20,55,End,226.0
20,56,End,211.3
20,57,End,155.6
20,58,End,185.0
20,59,End,209.7
20,60,End,164.6
20,61,End,204.5
20,62,End,185.9
20,63,End,193.2
20,64,End,216.6
20,65,End,205.0
20,66,End,237.4
20,67,End,175.0
20,68,End,217.2
20,69,End,189.4
20,70,End,202.5
20,71,End,178.2
20,72,End,221.2
20,73,End,190.3
20,74,End,180.7
20,75,End,188.4
20,76,End,193.6
20,77,End,206.4
20,78,End,190.4
20,79,End,216.2
20,80,End,200.6
20,81,End,228.7
20,82,End,208.5
20,83,End,224.7
20,84,End,194.1
20,85,End,168.7
20,86,End,175.4
20,87,End,161.4
20,88,End,173.5
20,89,End,192.4
20,90,End,220.9
20,91,End,176.2
20,92,End,163.6
20,93,End,236.7
20,94,End,183.0
20,95,End,212.1
20,96,End,183.1
20,97,End,205.4
20,98,End,193.6
20,99,End,186.5
20,100,End,195.3
20,101,End,231.3
20,102,End,195.5
20,103,End,173.1
20,104,End,242.3
21,1,Feature,269.0
21,2,F+D,337.8
21,3,TPR,260.8
21,4,TPR,214.9
21,5,Feature,265.9
21,6,Feature,265.3
21,7,End,187.7
21,8,End,227.5
21,9,End,232.2
21,10,End,186.2
21,11,End,213.8
21,12,End,191.0
21,13,End,203.2
21,14,End,205.1
21,15,End,174.5
21,16,End,201.3
21,17,End,178.8
21,18,End,180.2
21,19,End,190.8
21,20,End,160.3
21,21,End,170.5
21,22,End,204.6
21,23,End,212.9
21,24,End,217.0
21,25,End,190.7
21,26,End,213.9
21,27,End,231.4
21,28,End,223.6
21,29,End,172.3
21,30,End,165.1
21,31,End,208.1
21,32,End,224.9
21,33,End,199.5
21,34,End,219.1
21,35,End,204.9
21,36,End,204.5
21,37,End,205.9
21,38,End,204.4
21,39,End,191.5
21,40,End,236.9
21,41,End,218.4
21,42,End,188.8
21,43,End,194.3
21,44,End,179.2
21,45,End,209.6
21,46,End,171.5
21,47,End,193.3
21,48,End,214.9
21,49,End,211.2
21,50,End,211.5
21,51,End,176.4
21,52,End,215.3
21,53,End,197.3
21,54,End,226.5
21,55,End,194.5
21,56,End,233.6
21,57,End,208.3
21,58,End,215.0
21,59,End,192.1
21,60,End,191.9
21,61,End,192.3
21,62,End,220.0
21,63,End,191.0
21,64,End,197.7
21,65,End,223.4
21,66,End,210.3
21,67,End,194.8
21,68,End,205.7
21,69,End,171.9
21,70,End,169.8
21,71,End,208.7
21,72,End,255.1
21,73,End,240.2
21,74,End,250.4
21,75,End,211.4
21,76,End,189.5
21,77,End,221.4
21,78,End,176.1
21,79,End,142.8
21,80,End,208.5
21,81,End,220.7
21,82,End,214.1
21,83,End,231.0
21,84,End,215.3
21,85,End,206.9
21,86,End,178.9
21,87,End,197.4
21,88,End,176.4
21,89,End,192.6
21,90,End,238.1
21,91,End,204.2
21,92,End,207.5
21,93,End,186.1
21,94,End,252.1
21,95,End,160.3
21,96,End,181.5
21,97,End,218.9
21,98,End,185.0
21,99,End,184.1
21,100,End,210.2
21,101,End,215.0
21,102,End,213.7
21,103,End,182.9
21,104,End,215.1
22,1,Feature,268.2
22,2,Feature,240.7
22,3,End,190.2
22,4,End,180.0
22,5,End,218.4
22,6,End,177.9
22,7,End,212.5
22,8,End,188.8
22,9,End,200.6
22,10,End,195.4
22,11,End,211.8
22,12,End,215.0
22,13,End,178.8
22,14,End,221.1
22,15,End,215.0
22,16,End,221.3
22,17,End,230.4
22,18,End,170.2
22,19,End,237.2
22,20,End,168.0
22,21,End,187.1
22,22,End,206.7
22,23,End,220.9
22,24,End,212.6
22,25,End,207.3
22,26,End,211.1
22,27,End,178.2
22,28,End,200.5
22,29,End,250.0
22,30,End,150.2
22,31,End,195.3
22,32,End,198.0
22,33,End,182.3
22,34,End,197.3
22,35,End,202.0
22,36,End,195.0
22,37,End,198.4
22,38,End,178.3
22,39,End,211.9
22,40,End,187.2
22,41,End,177.8
22,42,End,242.1
22,43,End,188.7
22,44,End,190.4
22,45,End,161.5
22,46,End,208.0
22,47,End,179.0
22,48,End,186.1
22,49,End,214.9
22,50,End,210.7
22,51,End,185.3
22,52,End,211.1
22,53,End,208.6
22,54,End,197.3
22,55,End,181.2
22,56,End,209.7
22,57,End,169.3
22,58,End,208.1
22,59,End,200.3
22,60,End,175.4
22,61,End,178.9
22,62,End,250.3
22,63,End,159.2
22,64,End,201.9
22,65,End,193.7
22,66,End,209.8
22,67,End,207.1
22,68,End,219.0
22,69,End,215.2
22,70,End,200.2
22,71,End,172.5
22,72,End,194.6
22,73,End,210.8
22,74,End,210.7
22,75,End,223.2
22,76,End,196.7
22,77,End,176.4
22,78,End,189.1
22,79,End,205.4
22,80,End,219.6
22,81,End,220.1
22,82,End,215.6
22,83,End,175.0
22,84,End,191.5
22,85,End,211.1
22,86,End,206.6
22,87,End,217.3
22,88,End,175.5
22,89,End,212.5
22,90,End,144.6
22,91,End,190.2
22,92,End,201.4
22,93,End,193.0
22,94,End,217.4
22,95,End,195.7
22,96,End,200.3
22,97,End,213.8
22,98,End,182.3
22,99,End,229.9
22,100,End,187.1
22,101,End,212.1
22,102,End,204.3
22,103,End,191.5
22,104,End,202.1
23,1,Feature,283.3
23,2,F+D,340.5
23,3,Display,274.0
23,4,Feature,249.0
23,5,Feature,243.6
23,6,TPR,275.4
23,7,End,193.1
23,8,End,213.4
23,9,End,206.4
23,10,End,201.2
23,11,End,179.1
23,12,End,179.8
23,13,End,208.8
23,14,End,222.6
23,15,End,163.2
23,16,End,181.2
23,17,End,196.0
23,18,End,220.9
23,19,End,210.8
23,20,End,216.2
23,21,End,204.8
23,22,End,180.9
23,23,End,197.3
23,24,End,225.3
23,25,End,203.5
23,26,End,175.5
23,27,End,228.3
23,28,End,209.2
23,29,End,214.6
23,30,End,239.4
23,31,End,189.0
23,32,End,186.4
23,33,End,149.9
23,34,End,202.9
23,35,End,212.1
23,36,End,199.5
23,37,End,200.3
23,38,End,218.7
23,39,End,208.4
23,40,End,208.2
23,41,End,198.6
23,42,End,199.1
23,43,End,220.8
23,44,End,198.1
23,45,End,191.6
23,46,End,189.0
23,47,End,197.6
23,48,End,203.8
23,49,End,210.2
23,50,End,202.6
23,51,End,193.4
23,52,End,167.4
23,53,End,212.4
23,54,End,180.1
23,55,End,196.8
23,56,End,223.8
23,57,End,205.0
23,58,End,183.7
23,59,End,214.1
23,60,End,194.6
23,61,End,190.3
23,62,End,224.9
23,63,End,213.5
23,64,End,263.8
23,65,End,178.4
23,66,End,200.2
23,67,End,208.8
23,68,End,226.6
23,69,End,195.0
23,70,End,231.9
23,71,End,203.4
23,72,End,185.8
23,73,End,197.3
23,74,End,199.7
23,75,End,198.0
23,76,End,188.7
23,77,End,196.4
23,78,End,220.2
23,79,End,218.4
23,80,End,238.7
23,81,End,184.1
23,82,End,179.8
23,83,End,243.0
23,84,End,208.5
23,85,End,208.8
23,86,End,183.7
23,87,End,208.8
23,88,End,202.0
23,89,End,201.3
23,90,End,224.5
23,91,End,184.6
23,92,End,203.8
23,93,End,165.5
23,94,End,209.2
23,95,End,178.3
23,96,End,236.5
23,97,End,173.3
23,98,End,232.7
23,99,End,183.5
23,100,End,168.0
23,101,End,204.5
23,102,End,204.7
23,103,End,181.1
23,104,End,174.8
24,1,Feature,296.6
24,2,End,184.6
24,3,End,183.8
24,4,End,191.8
24,5,End,169.0
24,6,End,180.0
24,7,End,228.2
24,8,End,182.0
24,9,End,201.6
24,10,End,218.7
24,11,End,215.8
24,12,End,176.8
24,13,End,231.3
24,14,End,245.4
24,15,End,219.5
24,16,End,171.1
24,17,End,225.2
24,18,End,231.2
24,19,End,198.4
24,20,End,168.9
24,21,End,208.5
24,22,End,207.6
24,23,End,232.0
24,24,End,204.3
24,25,End,223.9
24,26,End,200.0
24,27,End,219.8
24,28,End,206.6
24,29,End,189.7
24,30,End,171.9
24,31,End,180.0
24,32,End,207.0
24,33,End,195.6
24,34,End,180.2
24,35,End,213.5
24,36,End,201.7
24,37,End,230.8
24,38,End,188.2
24,39,End,206.7
24,40,End,213.0
24,41,End,203.2
24,42,End,182.4
24,43,End,204.9
24,44,End,225.7
24,45,End,212.1
24,46,End,158.5
24,47,End,190.4
24,48,End,165.0
24,49,End,212.1
24,50,End,170.0
24,51,End,174.4
24,52,End,217.7
24,53,End,218.8
24,54,End,174.6
24,55,End,210.4
24,56,End,188.3
24,57,End,198.4
24,58,End,205.5
24,59,End,195.0
24,60,End,186.7
24,61,End,175.9
24,62,End,205.1
24,63,End,188.1
24,64,End,203.6
24,65,End,197.4
24,66,End,171.7
24,67,End,230.5
24,68,End,193.2
24,69,End,214.1
24,70,End,169.5
24,71,End,171.2
24,72,End,204.6
24,73,End,207.5
24,74,End,189.9
24,75,End,239.9
24,76,End,146.9
24,77,End,203.2
24,78,End,210.0
24,79,End,171.8
24,80,End,151.9
24,81,End,183.4
24,82,End,182.8
24,83,End,232.4
24,84,End,176.4
24,85,End,183.8
24,86,End,194.0
24,87,End,169.9
24,88,End,150.2
24,89,End,218.9
24,90,End,173.7
24,91,End,202.0
24,92,End,175.9
24,93,End,223.1
24,94,End,219.9
24,95,End,210.1
24,96,End,231.2
24,97,End,226.9
24,98,End,187.9
24,99,End,239.8
24,100,End,181.5
24,101,End,191.4
24,102,End,208.5
24,103,End,238.2
24,104,End,240.8
25,1,Feature,274.6
25,2,Feature,290.5
25,3,Feature,250.9
25,4,F+D,335.6
25,5,F+D,298.9
25,6,F+D,357.4
25,7,Feature,313.1
25,8,Feature,243.3
25,9,Feature,294.0
25,10,Feature,249.0
25,11,End,245.9
25,12,End,148.1
25,13,End,256.5
25,14,End,213.6
25,15,End,168.4
25,16,End,160.5
25,17,End,210.7
25,18,End,194.2
25,19,End,189.7
25,20,End,239.7
25,21,End,204.5
25,22,End,163.2
25,23,End,232.2
25,24,End,207.8
25,25,End,208.0
25,26,End,208.1
25,27,End,204.3
25,28,End,187.3
25,29,End,204.9
25,30,End,161.2
25,31,End,202.3
25,32,End,162.3
25,33,End,204.9
25,34,End,185.9
25,35,End,207.3
25,36,End,189.9
25,37,End,195.5
25,38,End,188.7
25,39,End,202.1
25,40,End,240.4
25,41,End,221.9
25,42,End,233.2
25,43,End,187.5
25,44,End,232.4
25,45,End,223.6
25,46,End,192.5
25,47,End,189.1
25,48,End,205.8
25,49,End,195.9
25,50,End,223.8
25,51,End,214.6
25,52,End,195.6
25,53,End,167.5
25,54,End,206.3
25,55,End,176.8
25,56,End,206.3
25,57,End,209.4
25,58,End,211.6
25,59,End,210.1
25,60,End,187.5
25,61,End,193.1
25,62,End,158.7
25,63,End,215.4
25,64,End,222.6
25,65,End,203.3
25,66,End,180.7
25,67,End,209.8
25,68,End,189.0
25,69,End,198.3
25,70,End,239.4
25,71,End,198.7
25,72,End,183.0
25,73,End,208.5
25,74,End,194.4
25,75,End,172.4
25,76,End,198.1
25,77,End,216.7
25,78,End,184.3
25,79,End,220.9
25,80,End,187.1
25,81,End,162.2
25,82,End,198.1
25,83,End,172.8
25,84,End,210.0
25,85,End,177.1
25,86,End,189.3
25,87,End,181.7
25,88,End,195.8
25,89,End,203.9
25,90,End,193.5
25,91,End,165.4
25,92,End,215.3
25,93,End,208.9
25,94,End,157.3
25,95,End,220.4
25,96,End,188.3
25,97,End,201.0
25,98,End,211.2
25,99,End,228.5
25,100,End,199.9
25,101,End,194.0
25,102,End,204.7
25,103,End,213.4
25,104,End,173.1
26,1,Feature,273.9
26,2,F+D,301.2
26,3,F+D,335.4
26,4,Display,265.4
26,5,Display,244.1
26,6,Feature,282.5
26,7,Feature,289.1
26,8,Feature,254.1
26,9,Feature,258.3
26,10,F+D,394.9
26,11,F+D,341.4
26,12,F+D,345.5
26,13,Display,289.2
26,14,Display,271.7
26,15,End,206.0
26,16,End,216.2
26,17,End,220.7
26,18,End,176.9
26,19,End,187.2
26,20,End,192.4
26,21,End,161.5
26,22,End,229.6
26,23,End,222.7
26,24,End,203.9
26,25,End,194.7
26,26,End,185.3
26,27,End,205.8
26,28,End,208.3
26,29,End,192.3
26,30,End,194.9
26,31,End,211.7
26,32,End,185.5
26,33,End,201.0
26,34,End,172.7
26,35,End,200.9
26,36,End,183.2
26,37,End,194.2
26,38,End,192.9
26,39,End,205.6
26,40,End,183.5
26,41,End,200.7
26,42,End,212.6
26,43,End,202.2
26,44,End,157.8
26,45,End,204.0
26,46,End,198.9
26,47,End,181.0
26,48,End,177.4
26,49,End,195.8
26,50,End,244.8
26,51,End,168.9
26,52,End,187.9
26,53,End,197.6
26,54,End,222.3
26,55,End,191.6
26,56,End,236.7
26,57,End,196.5
26,58,End,192.4
26,59,End,198.6
26,60,End,200.3
26,61,End,230.8
26,62,End,179.8
26,63,End,195.9
26,64,End,207.0
26,65,End,197.5
26,66,End,200.3
26,67,End,225.4
26,68,End,187.2
26,69,End,180.9
26,70,End,179.4
26,71,End,216.0
26,72,End,173.9
26,73,End,201.6
26,74,End,168.9
26,75,End,214.3
26,76,End,207.4
26,77,End,196.1
26,78,End,222.3
26,79,End,227.4
26,80,End,208.6
26,81,End,242.1
26,82,End,218.8
26,83,End,232.0
26,84,End,210.0
26,85,End,206.8
26,86,End,186.9
26,87,End,201.8
26,88,End,186.5
26,89,End,181.6
26,90,End,199.3
26,91,End,160.6
26,92,End,233.8
26,93,End,198.9
26,94,End,165.3
26,95,End,176.8
26,96,End,190.3
26,97,End,192.0
26,98,End,206.8
26,99,End,192.0
26,100,End,214.3
26,101,End,201.9
26,102,End,187.5
26,103,End,188.5
26,104,End,190.0
27,1,Feature,295.7
27,2,F+D,333.9
27,3,F+D,344.5
27,4,F+D,338.9
27,5,Display,276.4
27,6,End,224.3
27,7,End,208.4
27,8,End,212.1
27,9,End,195.5
27,10,End,205.3
27,11,End,178.4
27,12,End,170.4
27,13,End,190.7
27,14,End,207.8
27,15,End,220.2
27,16,End,186.1
27,17,End,182.0
27,18,End,211.3
27,19,End,169.8
27,20,End,235.2
27,21,End,169.5
27,22,End,201.5
27,23,End,214.4
27,24,End,209.3
27,25,End,202.8
27,26,End,205.1
27,27,End,179.8
27,28,End,133.5
27,29,End,185.4
27,30,End,203.3
27,31,End,183.2
27,32,End,203.4
27,33,End,204.9
27,34,End,210.0
27,35,End,230.5
27,36,End,183.3
27,37,End,195.8
27,38,End,208.4
27,39,End,204.4
27,40,End,239.6
27,41,End,250.9
27,42,End,194.3
27,43,End,207.9
27,44,End,172.6
27,45,End,213.8
27,46,End,205.0
27,47,End,207.2
27,48,End,184.6
27,49,End,206.3
27,50,End,203.9
27,51,End,212.1
27,52,End,194.1
27,53,End,206.2
27,54,End,185.9
27,55,End,203.5
27,56,End,221.2
27,57,End,193.3
27,58,End,199.6
27,59,End,173.9
27,60,End,190.4
27,61,End,190.6
27,62,End,173.9
